Issue_ID,Summary,Description,Created,Updated,Resolved,Project,Reporter,Assignee,State,Type,Priority,Reviewer,Assigned_By,Assistance,Prioritised_By,Due_Date,Output_Link,Ideal_Days,Original_Estimation,Screenshot,Story_Points,Estimation,Sprints,Work_Types,Area_Used,Spent_Time,Tags,Link_Direction,Link_Type,Linked_Issue_ID,Linked_Issue_Summary
ERPO-313,Preview For Media Components,,2024-10-16 05:15:00.229,2024-11-04 06:42:10.621,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-312,Preview For Text Components,,2024-10-16 05:13:52.328,2024-11-04 06:42:10.619,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-311,Media Components Dynamic JSON Creation,,2024-10-16 05:11:19.424,2024-11-04 06:42:10.616,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-310,Text Components Dynamic JSON Creation,,2024-10-16 05:09:53.428,2024-11-04 06:42:10.614,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-300,Custom Notification Sound Addition in Frappe,,2024-10-10 13:33:22.009,2024-11-04 06:42:10.612,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-299,Selection Component Multiple Choice UI Creation,,2024-10-10 13:23:50.765,2024-11-04 06:42:10.609,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,3h,"[""Sprint 2""]",,,3h,,[],[],[],[]
ERPO-298,Selection Component Single Choice UI Creation,,2024-10-10 13:23:21.277,2024-11-04 06:42:10.607,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,3h,"[""Sprint 2""]",,,3h,,[],[],[],[]
ERPO-297,Button Components Creation,,2024-10-10 13:20:22.284,2024-11-04 06:42:10.604,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-296,Media Components UI Creation,,2024-10-10 13:19:21.506,2024-11-04 06:42:10.602,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-295,Custom Form Text Components UI creation,,2024-10-10 13:18:30.877,2024-11-04 06:42:10.599,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-278,Custom form UI creation for dynamic flows,,2024-10-04 04:46:30.477,2024-11-04 06:42:10.597,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-277,Doctype Creation in Frappe,,2024-10-04 04:45:46.201,2024-11-04 06:42:10.595,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-276,Get Flows List of Assets API enpoint,,2024-10-04 04:40:08.917,2024-11-04 06:42:10.592,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-275,deprecating Flow API endpoint,,2024-10-04 04:39:05.266,2024-11-04 06:42:10.590,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-274,Delete Flow API endpoint,,2024-10-04 04:35:38.583,2024-11-04 06:42:10.587,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-273,Get Preview URL API endpoint,,2024-10-04 04:35:10.893,2024-11-04 06:42:10.585,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-272,Get WABA API endpoint,,2024-10-04 04:33:01.760,2024-11-04 06:42:10.582,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-271,Get Flows API endpoint,,2024-10-04 04:30:22.583,2024-11-04 06:42:10.580,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-270,list flows API endpoint,,2024-10-04 04:28:53.746,2024-11-04 06:42:10.578,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-269,publish flow API endpoint,,2024-10-04 04:26:46.225,2024-11-04 06:42:10.575,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-268,update metadata of flows API endpoint,,2024-10-04 04:24:17.650,2024-11-04 06:42:10.573,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-267,update flow JSON format API endpoint,,2024-10-04 04:20:50.075,2024-11-04 06:42:10.570,,ERPOne,Abirami M.L,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-236,Discussion on Lead report,,2024-09-24 13:00:32.332,2024-11-04 05:44:12.906,2024-11-04 05:44:12.882,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-361,ERPone Notification and calendar configuration,,2024-11-04 05:39:41.252,2024-11-04 05:41:33.113,2024-11-04 05:41:33.089,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,6h,"[""Sprint 2""]",,,5h 30m,,[],[],[],[]
ERPO-357,Tried Design the UI,,2024-11-04 05:26:36.278,2024-11-04 05:27:11.515,2024-11-04 05:27:11.490,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-356,Setting up ERPone for the customer,,2024-11-04 05:23:03.266,2024-11-04 05:23:52.779,2024-11-04 05:23:52.763,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-355,ERPone sketching the page flow,,2024-11-04 05:19:34.426,2024-11-04 05:20:39.088,2024-11-04 05:20:39.063,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,6h,"[""Sprint 2""]",,,5h 30m,,[],[],[],[]
ERPO-354,Discussion about the ERPone Insight,,2024-11-04 05:15:23.267,2024-11-04 05:17:45.608,2024-11-04 05:17:45.590,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h 30m,"[""Sprint 2""]",,,2h 30m,,[],[],[],[]
ERPO-263,RR MOTORS setup,,2024-10-01 13:32:05.610,2024-11-04 05:14:00.904,2024-11-04 05:14:00.880,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2w,"[""Sprint 2""]",,,2w,,[],[],[],[]
ERPO-350,ERPone Explorization,,2024-10-28 07:09:26.917,2024-11-04 05:13:49.316,2024-11-04 05:13:49.293,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,1d,,[],[],[],[]
ERPO-353,Customer demo,,2024-11-04 05:10:09.666,2024-11-04 05:13:22.540,2024-11-04 05:13:22.515,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,30m,"[""Sprint 2""]",,,30m,,[],[],[],[]
ERPO-349,Discussion about the sale report,,2024-10-28 05:13:03.656,2024-10-28 06:58:22.852,2024-10-28 06:58:22.825,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-348,Customer demo,,2024-10-28 05:11:30.288,2024-10-28 05:12:23.856,2024-10-28 05:12:23.833,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,30m,"[""Sprint 2""]",,,30m,,[],[],[],[]
ERPO-334,Discussion about Upgrading the ERPone,,2024-10-24 04:41:15.007,2024-10-28 05:02:24.422,2024-10-28 05:02:24.396,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-346,SRI RR MOTORS,,2024-10-28 04:51:16.638,2024-10-28 04:53:43.961,2024-10-28 04:53:43.938,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-345,Customer demo,,2024-10-28 04:50:16.990,2024-10-28 04:50:56.098,2024-10-28 04:50:56.077,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-342,updating and backup,,2024-10-26 13:45:26.568,2024-10-26 13:46:12.297,2024-10-26 13:46:12.271,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-341,blog post,,2024-10-26 13:43:19.370,2024-10-26 13:44:52.802,2024-10-26 13:44:52.776,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-329,Gallery page creation,,2024-10-22 10:37:55.406,2024-10-26 13:43:03.765,2024-10-26 13:43:03.740,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-340,Customer demo,,2024-10-26 04:50:58.639,2024-10-26 04:52:45.266,2024-10-26 04:52:45.247,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-336,Pricing calculator for ERPONE,,2024-10-25 06:53:50.946,2024-10-25 06:54:15.592,,ERPOne,Mohammed Arief M,,To Verify,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-335,ERPONE hrms job opening flow chekcking,,2024-10-24 06:18:16.001,2024-10-24 06:19:45.512,,ERPOne,Nagarjun G,,In Progress,Task,Normal,,,,,,,,,,,,[],,,3h,,[],[],[],[]
ERPO-332,Customer demo,,2024-10-24 04:34:49.930,2024-10-24 04:35:38.758,2024-10-24 04:35:38.737,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-326,Fixing issue on QR generator on invoice,,2024-10-21 06:44:38.220,2024-10-21 06:49:02.551,,ERPOne,Nagarjun G,,In Progress,Task,Normal,,,,,,,,,,,4h,[],,,4h,,[],[],[],[]
ERPO-325,Demo call for Shakthi Plastics,,2024-10-18 13:06:37.610,2024-10-18 14:38:44.516,2024-10-18 14:38:44.496,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-317,Exploring the Dashboard in Frappe Insigts,,2024-10-16 13:25:51.891,2024-10-16 13:28:15.438,2024-10-16 13:28:15.416,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-316,Customer demo,,2024-10-16 13:22:59.683,2024-10-16 13:24:58.210,2024-10-16 13:24:58.165,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-146,Login button for application,,2024-08-30 13:47:06.343,2024-10-16 13:03:13.853,2024-10-16 13:03:13.834,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,30m,"[""Sprint 1""]",,,30m,,[],[],[],[]
ERPO-315,blog post update,,2024-10-16 10:14:29.058,2024-10-16 12:59:05.752,2024-10-16 12:59:05.731,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-307,Contact conversion,,2024-10-15 10:32:54.896,2024-10-16 10:13:41.669,2024-10-16 10:13:41.652,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,45m,,[],[],[],[]
ERPO-174,ERPONE PRICING PLAN,,2024-09-06 04:34:44.667,2024-10-16 05:13:52.138,,ERPOne,Jeya Keerthana Pitchaimuthu,,To Verify,Task,Normal,,,,,,,,,,,,"[""Sprint 1""]",,,2d 6h 30m,,[],[],[],[]
ERPO-169,Creating Brochure Design,,2024-09-05 05:03:51.102,2024-10-16 05:13:43.722,,ERPOne,Jeya Keerthana Pitchaimuthu,,To Verify,Task,Normal,,,,,,,,,,,,"[""Sprint 1""]",,,4h,,[],[],[],[]
ERPO-309,Blog creation - ERP for Manufacturing,,2024-10-16 04:41:29.297,2024-10-16 04:42:54.763,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-287,Carousel Meta Ad - ERPONE,,2024-10-08 04:25:05.721,2024-10-16 04:39:27.847,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,6h,"[""Sprint 2""]",,,6h,,[],[],[],[]
ERPO-301,Google Search Campaign - ERPONE,,2024-10-14 05:44:59.089,2024-10-16 04:36:49.382,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,6h,"[""Sprint 2""]",,,6h,,[],[],[],[]
ERPO-308,ERP demo for Grand Shakthi Power,,2024-10-15 13:33:28.804,2024-10-15 13:34:11.881,2024-10-15 13:34:11.861,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-292,Creation of Meta Lead Gen Campaign - ERPONE,,2024-10-09 04:40:28.071,2024-10-15 06:18:38.337,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,5h,"[""Sprint 2""]",,,5h,,[],[],[],[]
ERPO-306,Customer clarification demo call for Sri RR motors,,2024-10-14 14:03:21.907,2024-10-14 14:04:37.650,2024-10-14 14:04:37.630,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,3h,"[""Sprint 2""]",,,3h,,[],[],[],[]
ERPO-305,Customer demo call for Elango associates,,2024-10-14 14:02:14.155,2024-10-14 14:02:44.350,2024-10-14 14:02:44.331,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-304,Customer demo for Shakthi fire,,2024-10-14 13:48:20.835,2024-10-14 14:01:24.051,2024-10-14 14:01:24.031,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-303,Customer demo for Thanam Masala,,2024-10-14 13:44:07.313,2024-10-14 13:46:21.240,2024-10-14 13:46:21.220,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-302,Sri RR motors Bloggers meeting,,2024-10-14 07:31:06.994,2024-10-14 07:32:35.263,2024-10-14 07:32:35.245,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-294,Creation of Meta Engagement Campaign - ERPONE,,2024-10-10 05:12:24.928,2024-10-10 05:13:13.062,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-293,RR motors Work flow demo and Maragatham Customer CRM demo,,2024-10-09 13:51:56.140,2024-10-09 13:55:33.721,2024-10-09 13:55:33.702,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-283,Blog page creation,,2024-10-04 13:30:21.591,2024-10-08 13:32:08.185,,ERPOne,Arunprasath Arjunan,,In Progress,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,3h,,[],[],[],[]
ERPO-291,Bug Clearing in POS,,2024-10-08 12:16:58.397,2024-10-08 12:17:30.973,2024-10-08 12:17:30.953,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-290,Discovery call with Nagoor Leathers,,2024-10-08 12:15:37.201,2024-10-08 12:16:22.702,2024-10-08 12:16:22.683,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,30m,,[],[],[],[]
ERPO-200,Workspace Setup,,2024-09-11 14:19:23.776,2024-10-08 12:14:31.638,2024-10-08 12:14:31.617,ERPOne,Vignesh K,,Done,Task,Normal,,,,,,,,,,,2d,"[""Sprint 2""]",,,1d,,[],[],[],[]
ERPO-192,KT to Onecare Sales team,,2024-09-11 14:16:53.794,2024-10-08 12:14:27.777,2024-10-08 12:14:27.761,ERPOne,Vignesh K,,Done,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-243,Clarification,,2024-09-26 13:33:05.019,2024-10-08 12:13:59.590,2024-10-08 12:13:59.574,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,1d,,[],[],[],[]
ERPO-225,Group Discussion,,2024-09-17 17:09:19.287,2024-10-08 12:13:57.447,2024-10-08 12:13:57.427,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-246,User Role permission,,2024-09-27 12:07:14.945,2024-10-08 12:13:55.412,2024-10-08 12:13:55.391,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-222,KT for Notification,,2024-09-17 05:01:31.862,2024-10-08 12:13:51.270,2024-10-08 12:13:51.250,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,7h,,[],[],[],[]
ERPO-262,ERPone Inventory and Manufacturing Flow,,2024-10-01 13:27:01.054,2024-10-08 12:13:48.912,2024-10-08 12:13:48.891,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-221,Customer demo,,2024-09-17 04:28:54.741,2024-10-08 12:13:43.629,2024-10-08 12:13:43.569,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-230,Demo call for RAISEN Automation company,,2024-09-23 04:54:46.962,2024-10-08 12:13:23.023,2024-10-08 12:13:23.005,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-279,Customer demo,,2024-10-04 04:55:01.453,2024-10-08 12:13:21.495,2024-10-08 12:13:21.477,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-229,Demo call,,2024-09-23 04:43:42.737,2024-10-08 12:13:19.134,2024-10-08 12:13:19.112,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-210,Demo call for Sivakumar customer,,2024-09-14 13:13:14.223,2024-10-08 12:13:17.647,2024-10-08 12:13:17.626,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-235,RR- motors Requirement Gathering,,2024-09-24 12:58:43.621,2024-10-08 12:13:15.750,2024-10-08 12:13:15.729,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-245,Demo call for Sumisons (Madhan),,2024-09-27 12:02:19.950,2024-10-08 12:13:12.747,2024-10-08 12:13:12.727,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-285,Joad Technologies,,2024-10-07 10:44:18.414,2024-10-08 12:13:10.168,2024-10-08 12:13:10.145,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-224,Demo call for Shanmugan,,2024-09-17 16:58:55.833,2024-10-08 12:13:07.746,2024-10-08 12:13:07.730,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-284,Sri RR customer setup demo,,2024-10-04 14:02:07.653,2024-10-08 12:13:05.480,2024-10-08 12:13:05.452,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,1h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-286,Finedots Technology,,2024-10-07 13:42:09.693,2024-10-08 12:13:02.869,2024-10-08 12:13:02.847,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-288,Blog creation - The Benefits of Implementing ERP,,2024-10-08 04:27:00.914,2024-10-08 04:28:21.620,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,3h,"[""Sprint 2""]",,,3h,,[],[],[],[]
ERPO-281,Meta Campaign - What's app leads,,2024-10-04 13:05:24.399,2024-10-08 04:24:32.287,2024-10-08 04:24:32.267,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-282,Google Display Campaign - ERPONE,,2024-10-04 13:06:22.533,2024-10-08 04:24:29.262,2024-10-08 04:24:29.238,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-280,Website pages indexing - ERPONE,,2024-10-04 13:04:30.200,2024-10-08 04:24:21.185,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-215,EPRONE Whatsapp Chatbot,,2024-09-14 14:29:21.325,2024-10-07 10:09:40.384,,ERPOne,Nagarjun G,,Open,User Story,Normal,,,,,,,,,,,1w,"[""Sprint 2""]",,,,,[],[],[],[]
ERPO-259,KT on WhatsApp integration,,2024-09-30 08:45:05.344,2024-10-07 10:09:40.382,,ERPOne,Kannan Gopal,,In Progress,Task,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,1d 2h,,[],[],[],[]
ERPO-264,Razorpay Setup,,2024-10-01 14:37:50.613,2024-10-04 13:37:05.877,,ERPOne,Arunprasath Arjunan,,In Progress,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,1d 1h 30m,,[],[],[],[]
ERPO-214,Pricing page and payment setup,,2024-09-14 14:05:19.810,2024-10-01 05:34:45.792,2024-09-25 14:08:52.247,ERPOne,Arunprasath Arjunan,,Done,Task,Normal,,,,,,,,,,,1w,"[""Sprint 2""]",,,1w 6h 20m,,[],[],[],[]
ERPO-261,Blog creation - ERPONE,,2024-10-01 04:34:21.002,2024-10-01 04:34:44.808,2024-10-01 04:34:44.790,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h,,[],[],[],[]
ERPO-255,Social Media Content for Campaigns,,2024-09-28 04:30:28.527,2024-10-01 04:33:59.648,2024-10-01 04:33:59.629,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-260,Page creation & corrections,,2024-09-30 09:48:59.376,2024-09-30 09:55:01.948,2024-09-30 09:55:01.928,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-223,Payment integration with Razor pay,,2024-09-17 13:39:03.885,2024-09-30 09:55:00.353,2024-09-30 09:55:00.332,ERPOne,Vigneshkannan Kathirvel,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,1h 30m,,[],[],[],[]
ERPO-220,Wewbhook creation and add method on lambda for the flow,,2024-09-16 09:29:25.854,2024-09-30 08:42:34.686,,ERPOne,Kannan Gopal,,To Verify,Task,Normal,,,,,,,,,,,2d,"[""Sprint 2""]",,,2d,,[],[],[],[]
ERPO-219,Whatsapp Template mapping with flow,,2024-09-16 09:28:29.335,2024-09-30 08:42:31.811,,ERPOne,Kannan Gopal,,To Verify,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,1d,,[],[],[],[]
ERPO-218,Chat bot flow creation,,2024-09-16 09:27:45.644,2024-09-30 08:42:29.417,,ERPOne,Kannan Gopal,,To Verify,Task,Normal,,,,,,,,,,,2d,"[""Sprint 2""]",,,2d,,[],[],[],[]
ERPO-253,Correction in content,,2024-09-27 14:10:18.619,2024-09-28 11:34:22.009,,ERPOne,Arunprasath Arjunan,,In Progress,Task,Normal,,,,,,,,,,,2d,"[""Sprint 2""]",,,1d 5h 20m,,[],[],[],[]
ERPO-239,Keyword research,,2024-09-25 13:35:10.741,2024-09-28 11:07:37.052,2024-09-28 11:07:37.035,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,1d,"[""Sprint 2""]",,,3h,,[],[],[],[]
ERPO-231,ERPONE Bing tools setup,,2024-09-23 13:26:30.644,2024-09-28 11:07:28.067,2024-09-28 11:07:28.054,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,2d,"[""Sprint 2""]",,,2d 7h 30m,,[],[],[],[]
ERPO-241,Social Media Script - ERPONE,,2024-09-26 04:41:09.178,2024-09-28 04:26:36.494,2024-09-28 04:26:36.475,ERPOne,Deleted User,,Done,Task,Normal,,,,,,,,,,,4h,"[""Sprint 2""]",,,4h,,[],[],[],[]
ERPO-254,"Check for any corrections, Addition of content and bugs",,2024-09-28 04:25:34.560,2024-09-28 04:26:32.412,,ERPOne,Deleted User,,To Verify,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-251,Exotel Integration,,2024-09-27 13:52:54.196,2024-09-27 13:57:18.831,,ERPOne,Vignesh K,,Open,User Story,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,,,[],[],[],[]
ERPO-248,Just Dial Integration,,2024-09-27 13:52:14.159,2024-09-27 13:57:18.826,,ERPOne,Vignesh K,,Open,User Story,Normal,,,,,,,,,,,,"[""Sprint 2""]",,,,,[],[],[],[]
ERPO-209,Demo call For Vinoth Raj,,2024-09-14 13:10:49.684,2024-09-27 13:54:39.447,2024-09-27 13:54:39.425,ERPOne,Rahul J P,,Done,Task,Normal,,,,,,,,,,,2h,"[""Sprint 2""]",,,2h,,[],[],[],[]
ERPO-56,Erpone Application Testing,,2024-07-01 04:04:11.404,2024-09-27 07:16:23.147,,ERPOne,Vignesh K,,In Progress,Epic,Normal,,,,,,,,,,,1w 1d,"[""Sprint 1""]",,,,,[],[],[],[]
ERPO-57,Performance Testing,,2024-07-01 04:04:36.105,2024-09-27 07:16:23.144,,ERPOne,Vignesh K,,In Progress,User Story,Normal,,,,,,,,,,,3d,"[""Sprint 1""]",,,2d 3h 10m,,[],[],[],[]
